0 0 0 0 0 
1 0.03125 0 0 8.61374e-05 
2 0.0625 0 0 0.000170234 
3 0.09375 0 0 0.000248789 
4 0.125 0 0 0.00031592 
5 0.15625 0 0 0.000372876 
6 0.1875 0 0 0.000417125 
7 0.21875 0 0 0.000445137 
8 0.25 0 0 0.000456349 
9 0.28125 0 0 0.000449994 
10 0.3125 0 0 0.000426007 
11 0.34375 0 0 0.000384904 
12 0.375 0 0 0.000328166 
13 0.40625 0 0 0.00025964 
14 0.4375 0 0 0.000178331 
15 0.46875 0 0 9.13335e-05 
16 0.5 0 0 1.74347e-06 
17 0.53125 0 0 9.25929e-05 
18 0.5625 0 0 0.000180708 
19 0.59375 0 0 0.000260912 
20 0.625 0 0 0.000330492 
21 0.65625 0 0 0.000387446 
22 0.6875 0 0 0.000427064 
23 0.71875 0 0 0.000452034 
24 0.75 0 0 0.000457889 
25 0.78125 0 0 0.000446691 
26 0.8125 0 0 0.00041774 
27 0.84375 0 0 0.00037439 
28 0.875 0 0 0.000317283 
29 0.90625 0 0 0.000248315 
30 0.9375 0 0 0.000170457 
31 0.96875 0 0 8.71077e-05 
32 1 0 0 0 
33 0 0.03125 0 8.76023e-05 
34 0.03125 0.03125 0 0.000123094 
35 0.0625 0.03125 0 0.000190395 
36 0.09375 0.03125 0 0.000259381 
37 0.125 0.03125 0 0.000325348 
38 0.15625 0.03125 0 0.000380841 
39 0.1875 0.03125 0 0.000422545 
40 0.21875 0.03125 0 0.000449756 
41 0.25 0.03125 0 0.000460735 
42 0.28125 0.03125 0 0.000454583 
43 0.3125 0.03125 0 0.000431538 
44 0.34375 0.03125 0 0.000392506 
45 0.375 0.03125 0 0.000338826 
46 0.40625 0.03125 0 0.00027195 
47 0.4375 0.03125 0 0.00019954 
48 0.46875 0.03125 0 0.000128723 
49 0.5 0.03125 0 9.39908e-05 
50 0.53125 0.03125 0 0.000130855 
51 0.5625 0.03125 0 0.000201705 
52 0.59375 0.03125 0 0.000274354 
53 0.625 0.03125 0 0.000340693 
54 0.65625 0.03125 0 0.000393686 
55 0.6875 0.03125 0 0.000433791 
56 0.71875 0.03125 0 0.000456095 
57 0.75 0.03125 0 0.00046244 
58 0.78125 0.03125 0 0.000451118 
59 0.8125 0.03125 0 0.000424089 
60 0.84375 0.03125 0 0.000381305 
61 0.875 0.03125 0 0.00032617 
62 0.90625 0.03125 0 0.000260942 
63 0.9375 0.03125 0 0.000190472 
64 0.96875 0.03125 0 0.000122921 
65 1 0.03125 0 8.72477e-05 
66 0 0.0625 0 0.000176993 
67 0.03125 0.0625 0 0.000196562 
68 0.0625 0.0625 0 0.000239646 
69 0.09375 0.0625 0 0.000296763 
70 0.125 0.0625 0 0.000352027 
71 0.15625 0.0625 0 0.000400403 
72 0.1875 0.0625 0 0.000438676 
73 0.21875 0.0625 0 0.000463422 
74 0.25 0.0625 0 0.000473896 
75 0.28125 0.0625 0 0.000469221 
76 0.3125 0.0625 0 0.000448296 
77 0.34375 0.0625 0 0.000413394 
78 0.375 0.0625 0 0.000366427 
79 0.40625 0.0625 0 0.000311595 
80 0.4375 0.0625 0 0.000254621 
81 0.46875 0.0625 0 0.000207332 
82 0.5 0.0625 0 0.000188484 
83 0.53125 0.0625 0 0.000208135 
84 0.5625 0.0625 0 0.000255301 
85 0.59375 0.0625 0 0.000313332 
86 0.625 0.0625 0 0.000367626 
87 0.65625 0.0625 0 0.000415527 
88 0.6875 0.0625 0 0.000450201 
89 0.71875 0.0625 0 0.000470935 
90 0.75 0.0625 0 0.000475356 
91 0.78125 0.0625 0 0.000464984 
92 0.8125 0.0625 0 0.000440016 
93 0.84375 0.0625 0 0.000401653 
94 0.875 0.0625 0 0.000352702 
95 0.90625 0.0625 0 0.000298247 
96 0.9375 0.0625 0 0.000241058 
97 0.96875 0.0625 0 0.000196016 
98 1 0.0625 0 0.000176459 
99 0 0.09375 0 0.000270308 
100 0.03125 0.09375 0 0.000279044 
101 0.0625 0.09375 0 0.000310241 
102 0.09375 0.09375 0 0.000350861 
103 0.125 0.09375 0 0.00039375 
104 0.15625 0.09375 0 0.000432732 
105 0.1875 0.09375 0 0.000464534 
106 0.21875 0.09375 0 0.000487332 
107 0.25 0.09375 0 0.00049657 
108 0.28125 0.09375 0 0.00049237 
109 0.3125 0.09375 0 0.00047647 
110 0.34375 0.09375 0 0.000447537 
111 0.375 0.09375 0 0.000411591 
112 0.40625 0.09375 0 0.000369371 
113 0.4375 0.09375 0 0.000329758 
114 0.46875 0.09375 0 0.000299213 
115 0.5 0.09375 0 0.000288705 
116 0.53125 0.09375 0 0.000299662 
117 0.5625 0.09375 0 0.000330666 
118 0.59375 0.09375 0 0.000370445 
119 0.625 0.09375 0 0.000413531 
120 0.65625 0.09375 0 0.000449651 
121 0.6875 0.09375 0 0.000477858 
122 0.71875 0.09375 0 0.000494075 
123 0.75 0.09375 0 0.00049821 
124 0.78125 0.09375 0 0.000488563 
125 0.8125 0.09375 0 0.000466027 
126 0.84375 0.09375 0 0.000434573 
127 0.875 0.09375 0 0.000394085 
128 0.90625 0.09375 0 0.000350316 
129 0.9375 0.09375 0 0.000312316 
130 0.96875 0.09375 0 0.000280491 
131 1 0.09375 0 0.000269623 
132 0 0.125 0 0.000364821 
133 0.03125 0.125 0 0.000372075 
134 0.0625 0.125 0 0.000391127 
135 0.09375 0.125 0 0.000417738 
136 0.125 0.125 0 0.000447616 
137 0.15625 0.125 0 0.000477111 
138 0.1875 0.125 0 0.000503064 
139 0.21875 0.125 0 0.000518864 
140 0.25 0.125 0 0.00052726 
141 0.28125 0.125 0 0.000526031 
142 0.3125 0.125 0 0.000514988 
143 0.34375 0.125 0 0.000496783 
144 0.375 0.125 0 0.000469437 
145 0.40625 0.125 0 0.000443517 
146 0.4375 0.125 0 0.000417763 
147 0.46875 0.125 0 0.000400477 
148 0.5 0.125 0 0.000393658 
149 0.53125 0.125 0 0.000401034 
150 0.5625 0.125 0 0.000418383 
151 0.59375 0.125 0 0.000445084 
152 0.625 0.125 0 0.000471508 
153 0.65625 0.125 0 0.000497875 
154 0.6875 0.125 0 0.000516666 
155 0.71875 0.125 0 0.000527631 
156 0.75 0.125 0 0.000528771 
157 0.78125 0.125 0 0.000520472 
158 0.8125 0.125 0 0.000503945 
159 0.84375 0.125 0 0.000478046 
160 0.875 0.125 0 0.000449616 
161 0.90625 0.125 0 0.0004185 
162 0.9375 0.125 0 0.000390835 
163 0.96875 0.125 0 0.000373173 
164 1 0.125 0 0.000366739 
165 0 0.15625 0 0.000466436 
166 0.03125 0.15625 0 0.000470744 
167 0.0625 0.15625 0 0.000480729 
168 0.09375 0.15625 0 0.000496255 
169 0.125 0.15625 0 0.000514005 
170 0.15625 0.15625 0 0.000533912 
171 0.1875 0.15625 0 0.000547546 
172 0.21875 0.15625 0 0.000560061 
173 0.25 0.15625 0 0.000566506 
174 0.28125 0.15625 0 0.000568764 
175 0.3125 0.15625 0 0.000565216 
176 0.34375 0.15625 0 0.000555021 
177 0.375 0.15625 0 0.000543505 
178 0.40625 0.15625 0 0.000530371 
179 0.4375 0.15625 0 0.000518995 
180 0.46875 0.15625 0 0.000511898 
181 0.5 0.15625 0 0.000507319 
182 0.53125 0.15625 0 0.000512001 
183 0.5625 0.15625 0 0.000520787 
184 0.59375 0.15625 0 0.000530981 
185 0.625 0.15625 0 0.000545065 
186 0.65625 0.15625 0 0.000556623 
187 0.6875 0.15625 0 0.000566404 
188 0.71875 0.15625 0 0.000570466 
189 0.75 0.15625 0 0.00056873 
190 0.78125 0.15625 0 0.000561612 
191 0.8125 0.15625 0 0.000548736 
192 0.84375 0.15625 0 0.000534411 
193 0.875 0.15625 0 0.000515596 
194 0.90625 0.15625 0 0.000497885 
195 0.9375 0.15625 0 0.000481747 
196 0.96875 0.15625 0 0.000470752 
197 1 0.15625 0 0.000468963 
198 0 0.1875 0 0.000574682 
199 0.03125 0.1875 0 0.000575665 
200 0.0625 0.1875 0 0.000579728 
201 0.09375 0.1875 0 0.000585037 
202 0.125 0.1875 0 0.000591486 
203 0.15625 0.1875 0 0.00059757 
204 0.1875 0.1875 0 0.000605022 
205 0.21875 0.1875 0 0.000610723 
206 0.25 0.1875 0 0.000615649 
207 0.28125 0.1875 0 0.000617847 
208 0.3125 0.1875 0 0.00062188 
209 0.34375 0.1875 0 0.000626972 
210 0.375 0.1875 0 0.000628268 
211 0.40625 0.1875 0 0.000631254 
212 0.4375 0.1875 0 0.000632637 
213 0.46875 0.1875 0 0.00063376 
214 0.5 0.1875 0 0.000635588 
215 0.53125 0.1875 0 0.000634486 
216 0.5625 0.1875 0 0.000633646 
217 0.59375 0.1875 0 0.000632571 
218 0.625 0.1875 0 0.000629366 
219 0.65625 0.1875 0 0.000627705 
220 0.6875 0.1875 0 0.000624531 
221 0.71875 0.1875 0 0.000619989 
222 0.75 0.1875 0 0.000616377 
223 0.78125 0.1875 0 0.000612274 
224 0.8125 0.1875 0 0.000606583 
225 0.84375 0.1875 0 0.000599533 
226 0.875 0.1875 0 0.000592649 
227 0.90625 0.1875 0 0.000586408 
228 0.9375 0.1875 0 0.000580447 
229 0.96875 0.1875 0 0.000577992 
230 1 0.1875 0 0.000575294 
231 0 0.21875 0 0.000689381 
232 0.03125 0.21875 0 0.000689385 
233 0.0625 0.21875 0 0.000687385 
234 0.09375 0.21875 0 0.000682871 
235 0.125 0.21875 0 0.00067798 
236 0.15625 0.21875 0 0.0006732 
237 0.1875 0.21875 0 0.000668491 
238 0.21875 0.21875 0 0.000667899 
239 0.25 0.21875 0 0.000671655 
240 0.28125 0.21875 0 0.000680114 
241 0.3125 0.21875 0 0.000690251 
242 0.34375 0.21875 0 0.000706678 
243 0.375 0.21875 0 0.000729138 
244 0.40625 0.21875 0 0.000744097 
245 0.4375 0.21875 0 0.000761201 
246 0.46875 0.21875 0 0.000770329 
247 0.5 0.21875 0 0.000776952 
248 0.53125 0.21875 0 0.000771197 
249 0.5625 0.21875 0 0.000761108 
250 0.59375 0.21875 0 0.000745096 
251 0.625 0.21875 0 0.000729113 
252 0.65625 0.21875 0 0.000709781 
253 0.6875 0.21875 0 0.000692076 
254 0.71875 0.21875 0 0.000681025 
255 0.75 0.21875 0 0.00067302 
256 0.78125 0.21875 0 0.00066984 
257 0.8125 0.21875 0 0.000671898 
258 0.84375 0.21875 0 0.000674979 
259 0.875 0.21875 0 0.000679618 
260 0.90625 0.21875 0 0.00068441 
261 0.9375 0.21875 0 0.000688613 
262 0.96875 0.21875 0 0.000690694 
263 1 0.21875 0 0.000692316 
264 0 0.25 0 0.000814623 
265 0.03125 0.25 0 0.000810756 
266 0.0625 0.25 0 0.000801839 
267 0.09375 0.25 0 0.000790175 
268 0.125 0.25 0 0.000774186 
269 0.15625 0.25 0 0.000756608 
270 0.1875 0.25 0 0.000744038 
271 0.21875 0.25 0 0.000735088 
272 0.25 0.25 0 0.000734183 
273 0.28125 0.25 0 0.000744906 
274 0.3125 0.25 0 0.000770737 
275 0.34375 0.25 0 0.000801301 
276 0.375 0.25 0 0.000836956 
277 0.40625 0.25 0 0.000875346 
278 0.4375 0.25 0 0.000903322 
279 0.46875 0.25 0 0.000925981 
280 0.5 0.25 0 0.000931729 
281 0.53125 0.25 0 0.000926475 
282 0.5625 0.25 0 0.000905175 
283 0.59375 0.25 0 0.000875462 
284 0.625 0.25 0 0.000838746 
285 0.65625 0.25 0 0.000802387 
286 0.6875 0.25 0 0.00077145 
287 0.71875 0.25 0 0.000747065 
288 0.75 0.25 0 0.00073714 
289 0.78125 0.25 0 0.000736799 
290 0.8125 0.25 0 0.000745516 
291 0.84375 0.25 0 0.000759263 
292 0.875 0.25 0 0.0007762 
293 0.90625 0.25 0 0.000791853 
294 0.9375 0.25 0 0.000803493 
295 0.96875 0.25 0 0.000813213 
296 1 0.25 0 0.000815285 
297 0 0.28125 0 0.00094391 
298 0.03125 0.28125 0 0.00094129 
299 0.0625 0.28125 0 0.00092583 
300 0.09375 0.28125 0 0.000904843 
301 0.125 0.28125 0 0.000878953 
302 0.15625 0.28125 0 0.000850236 
303 0.1875 0.28125 0 0.000825217 
304 0.21875 0.28125 0 0.000807467 
305 0.25 0.28125 0 0.000806655 
306 0.28125 0.28125 0 0.000823421 
307 0.3125 0.28125 0 0.000852311 
308 0.34375 0.28125 0 0.000903757 
309 0.375 0.28125 0 0.000961175 
310 0.40625 0.28125 0 0.00101939 
311 0.4375 0.28125 0 0.00106678 
312 0.46875 0.28125 0 0.00109949 
313 0.5 0.28125 0 0.00111112 
314 0.53125 0.28125 0 0.00109998 
315 0.5625 0.28125 0 0.00106814 
316 0.59375 0.28125 0 0.00101912 
317 0.625 0.28125 0 0.000963554 
318 0.65625 0.28125 0 0.000905514 
319 0.6875 0.28125 0 0.000853984 
320 0.71875 0.28125 0 0.000823793 
321 0.75 0.28125 0 0.000807598 
322 0.78125 0.28125 0 0.000809164 
323 0.8125 0.28125 0 0.000825862 
324 0.84375 0.28125 0 0.000852622 
325 0.875 0.28125 0 0.000880169 
326 0.90625 0.28125 0 0.000908334 
327 0.9375 0.28125 0 0.000929168 
328 0.96875 0.28125 0 0.000942197 
329 1 0.28125 0 0.000946401 
330 0 0.3125 0 0.00108361 
331 0.03125 0.3125 0 0.00107692 
332 0.0625 0.3125 0 0.00105894 
333 0.09375 0.3125 0 0.00102874 
334 0.125 0.3125 0 0.000992609 
335 0.15625 0.3125 0 0.000950694 
336 0.1875 0.3125 0 0.000912199 
337 0.21875 0.3125 0 0.00088639 
338 0.25 0.3125 0 0.000878833 
339 0.28125 0.3125 0 0.000897219 
340 0.3125 0.3125 0 0.000949101 
341 0.34375 0.3125 0 0.00101725 
342 0.375 0.3125 0 0.00110032 
343 0.40625 0.3125 0 0.00118213 
344 0.4375 0.3125 0 0.00125002 
345 0.46875 0.3125 0 0.00129627 
346 0.5 0.3125 0 0.00131247 
347 0.53125 0.3125 0 0.00129697 
348 0.5625 0.3125 0 0.00125013 
349 0.59375 0.3125 0 0.00118496 
350 0.625 0.3125 0 0.00110082 
351 0.65625 0.3125 0 0.00101713 
352 0.6875 0.3125 0 0.000949909 
353 0.71875 0.3125 0 0.000900228 
354 0.75 0.3125 0 0.000880615 
355 0.78125 0.3125 0 0.00088864 
356 0.8125 0.3125 0 0.000914687 
357 0.84375 0.3125 0 0.000952084 
358 0.875 0.3125 0 0.000993843 
359 0.90625 0.3125 0 0.00103103 
360 0.9375 0.3125 0 0.0010611 
361 0.96875 0.3125 0 0.0010793 
362 1 0.3125 0 0.00108604 
363 0 0.34375 0 0.00122953 
364 0.03125 0.34375 0 0.0012201 
365 0.0625 0.34375 0 0.00119578 
366 0.09375 0.34375 0 0.00116187 
367 0.125 0.34375 0 0.00111041 
368 0.15625 0.34375 0 0.00105687 
369 0.1875 0.34375 0 0.00100583 
370 0.21875 0.34375 0 0.000968933 
371 0.25 0.34375 0 0.000955355 
372 0.28125 0.34375 0 0.000979718 
373 0.3125 0.34375 0 0.00104177 
374 0.34375 0.34375 0 0.00113846 
375 0.375 0.34375 0 0.00125075 
376 0.40625 0.34375 0 0.00136323 
377 0.4375 0.34375 0 0.00146022 
378 0.46875 0.34375 0 0.00152122 
379 0.5 0.34375 0 0.00154323 
380 0.53125 0.34375 0 0.00152073 
381 0.5625 0.34375 0 0.0014615 
382 0.59375 0.34375 0 0.00136573 
383 0.625 0.34375 0 0.00125046 
384 0.65625 0.34375 0 0.00114 
385 0.6875 0.34375 0 0.00104311 
386 0.71875 0.34375 0 0.000980578 
387 0.75 0.34375 0 0.000957551 
388 0.78125 0.34375 0 0.000969399 
389 0.8125 0.34375 0 0.00100807 
390 0.84375 0.34375 0 0.00105964 
391 0.875 0.34375 0 0.00111282 
392 0.90625 0.34375 0 0.00116254 
393 0.9375 0.34375 0 0.00119925 
394 0.96875 0.34375 0 0.00122299 
395 1 0.34375 0 0.00123032 
396 0 0.375 0 0.00137755 
397 0.03125 0.375 0 0.00136861 
398 0.0625 0.375 0 0.00134179 
399 0.09375 0.375 0 0.00129365 
400 0.125 0.375 0 0.00123602 
401 0.15625 0.375 0 0.00116872 
402 0.1875 0.375 0 0.001104 
403 0.21875 0.375 0 0.00104822 
404 0.25 0.375 0 0.00102805 
405 0.28125 0.375 0 0.00105687 
406 0.3125 0.375 0 0.00113692 
407 0.34375 0.375 0 0.00125895 
408 0.375 0.375 0 0.00141346 
409 0.40625 0.375 0 0.00156408 
410 0.4375 0.375 0 0.00169396 
411 0.46875 0.375 0 0.00177947 
412 0.5 0.375 0 0.00181169 
413 0.53125 0.375 0 0.00178057 
414 0.5625 0.375 0 0.00169443 
415 0.59375 0.375 0 0.0015638 
416 0.625 0.375 0 0.00141338 
417 0.65625 0.375 0 0.00126041 
418 0.6875 0.375 0 0.00113846 
419 0.71875 0.375 0 0.00105815 
420 0.75 0.375 0 0.00102975 
421 0.78125 0.375 0 0.00105135 
422 0.8125 0.375 0 0.0011039 
423 0.84375 0.375 0 0.00117145 
424 0.875 0.375 0 0.00123943 
425 0.90625 0.375 0 0.00129615 
426 0.9375 0.375 0 0.00134262 
427 0.96875 0.375 0 0.00137123 
428 1 0.375 0 0.00138076 
429 0 0.40625 0 0.00152987 
430 0.03125 0.40625 0 0.00151857 
431 0.0625 0.40625 0 0.00148574 
432 0.09375 0.40625 0 0.00143149 
433 0.125 0.40625 0 0.00136284 
434 0.15625 0.40625 0 0.00128451 
