0 0 0 0 0 0 -0 0 
1 0.03125 0 0 0 -2.61229e-05 2.61229e-05 0 
2 0.0625 0 0 0 -2.63166e-05 2.63166e-05 0 
3 0.09375 0 0 0 7.23631e-07 -7.23631e-07 0 
4 0.125 0 0 0 -4.95052e-05 4.95052e-05 0 
5 0.15625 0 0 0 -7.16635e-05 7.16635e-05 0 
6 0.1875 0 0 0 -6.15192e-05 6.15192e-05 0 
7 0.21875 0 0 0 -6.68551e-05 6.68551e-05 0 
8 0.25 0 0 0 -7.00428e-05 7.00428e-05 0 
9 0.28125 0 0 0 -6.92089e-05 6.92089e-05 0 
10 0.3125 0 0 0 -6.88783e-05 6.88783e-05 0 
11 0.34375 0 0 0 -7.14036e-05 7.14036e-05 0 
12 0.375 0 0 0 -7.3599e-05 7.3599e-05 0 
13 0.40625 0 0 0 -2.10329e-05 2.10329e-05 0 
14 0.4375 0 0 0 -3.26483e-05 3.26483e-05 0 
15 0.46875 0 0 0 -2.06002e-06 2.06002e-06 0 
16 0.5 0 0 0 -2.73732e-05 2.73732e-05 0 
17 0.53125 0 0 0 2.41123e-05 -2.41123e-05 0 
18 0.5625 0 0 0 3.02693e-05 -3.02693e-05 0 
19 0.59375 0 0 0 4.49492e-05 -4.49492e-05 0 
20 0.625 0 0 0 6.39832e-05 -6.39832e-05 0 
21 0.65625 0 0 0 5.1961e-05 -5.1961e-05 0 
22 0.6875 0 0 0 8.75153e-05 -8.75153e-05 0 
23 0.71875 0 0 0 6.0892e-05 -6.0892e-05 0 
24 0.75 0 0 0 7.2676e-05 -7.2676e-05 0 
25 0.78125 0 0 0 6.36334e-05 -6.36334e-05 0 
26 0.8125 0 0 0 7.57026e-05 -7.57026e-05 0 
27 0.84375 0 0 0 5.59792e-05 -5.59792e-05 0 
28 0.875 0 0 0 3.97753e-05 -3.97753e-05 0 
29 0.90625 0 0 0 2.92761e-05 -2.92761e-05 0 
30 0.9375 0 0 0 2.63049e-05 -2.63049e-05 0 
31 0.96875 0 0 0 -1.90318e-06 1.90318e-06 0 
32 1 0 0 0 0 -0 0 
33 0 0.03125 0 0 2.07559e-05 -2.07559e-05 0 
34 0.03125 0.03125 0 0 3.41241e-05 -3.41241e-05 0 
35 0.0625 0.03125 0 0 7.51072e-05 -7.51072e-05 0 
36 0.09375 0.03125 0 0 3.50719e-05 -3.50719e-05 0 
37 0.125 0.03125 0 0 6.42347e-05 -6.42347e-05 0 
38 0.15625 0.03125 0 0 8.9236e-05 -8.9236e-05 0 
39 0.1875 0.03125 0 0 8.07715e-05 -8.07715e-05 0 
40 0.21875 0.03125 0 0 7.73436e-05 -7.73436e-05 0 
41 0.25 0.03125 0 0 8.12969e-05 -8.12969e-05 0 
42 0.28125 0.03125 0 0 4.98459e-05 -4.98459e-05 0 
43 0.3125 0.03125 0 0 6.34721e-05 -6.34721e-05 0 
44 0.34375 0.03125 0 0 3.51622e-05 -3.51622e-05 0 
45 0.375 0.03125 0 0 4.67455e-05 -4.67455e-05 0 
46 0.40625 0.03125 0 0 -2.08129e-05 2.08129e-05 0 
47 0.4375 0.03125 0 0 -2.25241e-05 2.25241e-05 0 
