0 -0.0864275 0 0 -0.5 0 
1 -0.013999 0 0 -0.499934 0 
2 0.0584295 0 0 -0.499857 0 
3 0.130858 0 0 -0.499796 0 
4 0.203286 0 0 -0.499697 0 
5 0.275715 0 0 -0.499635 0 
6 0.348143 0 0 -0.499511 0 
7 0.420572 0 0 -0.49944 0 
8 0.493 0 0 -0.499293 0 
9 0.565429 0 0 -0.499212 0 
10 0.637857 0 0 -0.49903 0 
11 0.710286 0 0 -0.498965 0 
12 0.782714 0 0 -0.498747 0 
13 0.855143 0 0 -0.498853 0 
14 0.927571 0 0 -0.329603 0 
15 1 0 0 -0.0891243 0 
16 1.07243 0 0 0.342483 0 
17 1.14486 0 0 0.498772 0 
18 1.21729 0 0 0.498699 0 
19 1.28971 0 0 0.498875 0 
20 1.36214 0 0 0.498958 0 
21 1.43457 0 0 0.499113 0 
22 1.507 0 0 0.499191 0 
23 1.57943 0 0 0.499332 0 
24 1.65186 0 0 0.49942 0 
25 1.72429 0 0 0.499542 0 
26 1.79671 0 0 0.499629 0 
27 1.86914 0 0 0.499733 0 
28 1.94157 0 0 0.499819 0 
29 2.014 0 0 0.499912 0 
30 2.08643 0 0 0.5 0 
31 -0.0864275 0.0666667 0 -0.5 -6.61591e-05 
32 -0.013999 0.0666667 0 -0.499931 -6.17963e-05 
33 0.0584295 0.0666667 0 -0.49987 -6.94153e-05 
34 0.130858 0.0666667 0 -0.499783 -6.9987e-05 
35 0.203286 0.0666667 0 -0.499724 -8.075e-05 
36 0.275715 0.0666667 0 -0.499614 -8.15551e-05 
37 0.348143 0.0666667 0 -0.49955 -9.71026e-05 
38 0.420572 0.0666667 0 -0.499416 -9.64641e-05 
39 0.493 0.0666667 0 -0.499345 -0.000111409 
40 0.565429 0.0666667 0 -0.499185 -0.000117008 
41 0.637857 0.0666667 0 -0.499115 -0.00012103 
42 0.710286 0.0666667 0 -0.498923 -0.000121828 
43 0.782714 0.0666667 0 -0.49892 -8.69648e-05 
44 0.855143 0.0666667 0 -0.498226 -0.000471971 
45 0.927571 0.0666667 0 -0.11372 -0.524107 
46 1 0.0666667 0 0.0398405 -0.696866 
47 1.07243 0.0666667 0 0.0856269 -0.538111 
48 1.14486 0.0666667 0 0.498025 -0.000597348 
49 1.21729 0.0666667 0 0.498814 -8.16237e-05 
50 1.28971 0.0666667 0 0.498861 -0.000129839 
51 1.36214 0.0666667 0 0.499028 -0.000106931 
52 1.43457 0.0666667 0 0.49909 -9.93032e-05 
53 1.507 0.0666667 0 0.499238 -0.000114765 
54 1.57943 0.0666667 0 0.499323 -9.96072e-05 
55 1.65186 0.0666667 0 0.499449 -0.000102616 
56 1.72429 0.0666667 0 0.499535 -9.48206e-05 
57 1.79671 0.0666667 0 0.499644 -9.10852e-05 
58 1.86914 0.0666667 0 0.499729 -8.75569e-05 
59 1.94157 0.0666667 0 0.499826 -8.65441e-05 
60 2.014 0.0666667 0 0.49991 -8.05411e-05 
61 2.08643 0.0666667 0 0.5 -8.83213e-05 
62 -0.0864275 0.133333 0 -0.5 -0.000117787 
63 -0.013999 0.133333 0 -0.49994 -0.000132164 
64 0.0584295 0.133333 0 -0.499866 -0.000127171 
65 0.130858 0.133333 0 -0.499809 -0.000147894 
66 0.203286 0.133333 0 -0.499715 -0.000149038 
67 0.275715 0.133333 0 -0.499655 -0.000173824 
68 0.348143 0.133333 0 -0.499538 -0.000176926 
69 0.420572 0.133333 0 -0.499478 -0.00020015 
70 0.493 0.133333 0 -0.499344 -0.000202368 
71 0.565429 0.133333 0 -0.499292 -0.00022694 
72 0.637857 0.133333 0 -0.499139 -0.000221181 
73 0.710286 0.133333 0 -0.499145 -0.000197995 
74 0.782714 0.133333 0 -0.498242 -0.000867805 
75 0.855143 0.133333 0 -0.111676 -0.366633 
76 0.927571 0.133333 0 0.0747686 -0.698806 
77 1 0.133333 0 -0.0221587 -0.575804 
78 1.07243 0.133333 0 -0.0711817 -0.656132 
79 1.14486 0.133333 0 0.0696668 -0.406757 
80 1.21729 0.133333 0 0.498261 -0.000730403 
81 1.28971 0.133333 0 0.499014 -0.000237399 
82 1.36214 0.133333 0 0.499045 -0.000187019 
83 1.43457 0.133333 0 0.499193 -0.000218418 
84 1.507 0.133333 0 0.499261 -0.000200578 
85 1.57943 0.133333 0 0.499379 -0.000206348 
86 1.65186 0.133333 0 0.499459 -0.000190142 
87 1.72429 0.133333 0 0.499567 -0.000190702 
88 1.79671 0.133333 0 0.499648 -0.000175975 
89 1.86914 0.133333 0 0.499747 -0.00017621 
90 1.94157 0.133333 0 0.499826 -0.000165877 
91 2.014 0.133333 0 0.499919 -0.000168122 
92 2.08643 0.133333 0 0.5 -0.000163097 
93 -0.0864275 0.2 0 -0.5 -0.000185688 
94 -0.013999 0.2 0 -0.499941 -0.000176479 
95 0.0584295 0.2 0 -0.499889 -0.000202895 
96 0.130858 0.2 0 -0.499809 -0.000201438 
97 0.203286 0.2 0 -0.499752 -0.000238483 
98 0.275715 0.2 0 -0.499648 -0.00023945 
99 0.348143 0.2 0 -0.499596 -0.000271878 
100 0.420572 0.2 0 -0.499483 -0.000269152 
101 0.493 0.2 0 -0.499438 -0.00030325 
102 0.565429 0.2 0 -0.499316 -0.000290693 
103 0.637857 0.2 0 -0.499313 -0.000304597 
104 0.710286 0.2 0 -0.499156 -0.000257661 
105 0.782714 0.2 0 -0.185801 -0.298532 
106 0.855143 0.2 0 0.00962921 -0.620235 
107 0.927571 0.2 0 -0.023397 -0.590612 
108 1 0.2 0 -0.0235274 -0.592055 
